train_loss↓_step,train_llk,train_ellk,train_kl_z,train_ellk_lbd,train_kl_lbd,train_kl_lbd_ood,train_loss,train_mean_rmse,train_loss↓,train_loss↓_epoch,eval_loss↓,val_llk,val_ellk,val_kl_z,val_ellk_lbd,val_kl_lbd,val_kl_lbd_ood,val_mean_rmse,test_loss↓,test_elbo↑,test_expected_log_likelihood↑,test_mean_fit_mae↓,test_mean_fit_rmse↓,test_variance_fit_mae↓,test_variance_fit_rmse↓,test_sample_fit_mae↓,test_sample_fit_rmse↓,test_ood_sample_fit_mae↓,test_ood_sample_fit_rmse↓,test_ood_sample_mean_mse↑
-2027.1949462890625,149237.75,2072.74658203125,45.55173110961914,2130.327880859375,57.58125686645508,-1.0,-2027.1949462890625,0.11300525069236755,-2027.1949462890625,-2177.71728515625,-2124.90869140625,277390.75,2169.95751953125,45.04907989501953,2228.53662109375,58.57889938354492,-1.0,0.1099606454372406,-2134.930908203125,2134.930908203125,2179.912109375,0.08014541864395142,0.10958254337310791,0.01667357049882412,0.024059904739260674,0.13313613831996918,0.17419861257076263,0.21067531406879425,0.2608991861343384,0.06840692460536957
-2173.557373046875,159711.1875,2218.2109375,44.65359878540039,2277.4375,59.22638702392578,-1.0,-2173.557373046875,0.10801618546247482,-2173.557373046875,-2157.484619140625,-2123.29736328125,277114.71875,2167.837890625,44.5404052734375,2236.93798828125,69.1001968383789,-1.0,0.10983215272426605,-2126.229248046875,2126.229248046875,2170.7685546875,0.08024997264146805,0.1097431629896164,0.016079101711511612,0.023851070553064346,0.13107119500637054,0.17138783633708954,0.2080896496772766,0.25805920362472534,0.06714412569999695
-2123.1767578125,156098.53125,2168.03515625,44.85858917236328,2229.83642578125,61.80091857910156,-1.0,-2123.1767578125,0.11004592478275299,-2123.1767578125,-2158.157958984375,-2115.330078125,276000.625,2159.67236328125,44.34233856201172,2231.254150390625,71.58198547363281,-1.0,0.11006644368171692,-2117.1171875,2117.1171875,2161.665283203125,0.08078619092702866,0.11003556847572327,0.015989618375897408,0.02376525290310383,0.13119082152843475,0.17147353291511536,0.2077973335981369,0.2575424313545227,0.0665360689163208
-2114.126953125,155482.3125,2159.4765625,45.34952926635742,2225.975341796875,66.4987564086914,-1.0,-2114.126953125,0.11034829914569855,-2114.126953125,-2160.708251953125,-2130.09033203125,277867.0,2174.30078125,44.21027374267578,2235.102294921875,60.80179977416992,-1.0,0.1098289042711258,-2127.1943359375,2127.1943359375,2171.5751953125,0.0805068090558052,0.10994181782007217,0.016467340290546417,0.024052269756793976,0.13253898918628693,0.17338614165782928,0.20894502103328705,0.2584405243396759,0.06736055016517639
-2359.165771484375,173104.34375,2404.22705078125,45.06128692626953,2464.830322265625,60.60321807861328,-1.0,-2359.165771484375,0.10093361139297485,-2359.165771484375,-2170.563232421875,-2160.673583984375,281980.0625,2206.361572265625,45.688018798828125,2268.435302734375,62.07341384887695,-1.0,0.10861469805240631,-2149.79248046875,2149.79248046875,2195.757568359375,0.07944738864898682,0.10905280709266663,0.01636878028512001,0.023978685960173607,0.13161835074424744,0.17228741943836212,0.21197861433029175,0.2619773745536804,0.06900866329669952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2159.4443603515624,158726.825,2204.5392578125,45.094947052001956,2265.681494140625,61.14210739135742,-1.0,-2159.4443603515624,0.10846985429525376,-2159.4443603515624,-2164.92626953125,-2130.860009765625,278070.63125,2175.626025390625,44.76602325439453,2240.053271484375,64.4272590637207,-1.0,0.10966056883335114,-2131.05283203125,2131.05283203125,2175.9357421875,0.08022715598344803,0.10967117995023727,0.016315682232379912,0.023941436782479286,0.13191109895706177,0.17254670858383178,0.2094971865415573,0.2593837440013885,0.06769126653671265
123.43696073681097,8876.363961281924,123.28284026528404,0.36237070898569157,123.47115807472,3.382593810756826,0.0,123.43696073681097,0.004571190933680893,123.43696073681097,8.865174728028173,17.487368300693905,2290.526766993239,17.984274034854703,0.6061077786630824,16.200421479674787,5.610577304316821,0.0,0.0005929595058695423,12.232855772642809,12.232855772642809,12.826500732193221,0.0005014889324469024,0.00038776502093348453,0.00028115456711061307,0.00012933765981797392,0.0008951127467128467,0.001224270847169009,0.001783326606599618,0.0019402311140210781,0.0009988641862411426
