train_loss↓_step,train_loss↓,eval_loss↓,train_loss↓_epoch,test_loss↓,test_elbo↑,test_marginal_log_likelihood↑,test_mean_fit_mae↓,test_mean_fit_rmse↓,test_variance_fit_mae↓,test_variance_fit_rmse↓,test_sample_fit_mae↓,test_sample_fit_rmse↓,test_expected_log_likelihood↑,test_kl_divergence↓,noise_expected_log_likelihood↓,noise_kl_divergence↓
0.808040976524353,0.808040976524353,1.4356861114501953,0.808040976524353,0.6697524785995483,-0.6697524785995483,-947.9134521484375,0.28665125370025635,0.3821403980255127,5.184963226318359,5.480372428894043,1.1956199407577515,2.2892401218414307,-1.1727185249328613,0.16678659617900848,-0.8789768815040588,0.03532324731349945
0.8438794016838074,0.8438794016838074,1.566293716430664,0.8438794016838074,0.7174885272979736,-0.7174885272979736,-1014.7386474609375,0.3982640206813812,0.5042963027954102,5.1248674392700195,5.572119235992432,1.2944488525390625,2.176112413406372,-1.2615373134613037,0.17343969643115997,-0.8715900778770447,0.033157337456941605
0.7005265355110168,0.7005265355110168,1.2714089155197144,0.7005265355110168,0.8457860946655273,-0.8457860946655273,-868.3311157226562,0.3440333902835846,0.5657496452331543,4.919256687164307,6.355407238006592,1.1746538877487183,1.7692244052886963,-1.5439852476119995,0.1475868970155716,-0.8771402835845947,0.04050968214869499
0.6177372336387634,0.6177372336387634,0.8930177092552185,0.6177372336387634,2.5030179023742676,-2.5030179023742676,-1752.4439697265625,1.6830825805664062,2.7030699253082275,8.444750785827637,12.43500804901123,2.3244564533233643,3.435438871383667,-4.856727600097656,0.1493079513311386,-0.9001966714859009,0.050097495317459106
0.7429612278938293,0.7429612278938293,1.1791821718215942,0.7429612278938293,1.1414556503295898,-1.1414556503295898,-1255.955810546875,0.6974253058433533,1.0915683507919312,4.823197364807129,6.4063262939453125,1.4281259775161743,2.0894887447357178,-2.10927414894104,0.17363706231117249,-0.854472815990448,0.0349588617682457
0.5906203985214233,0.5906203985214233,0.9100947380065918,0.5906203985214233,25.582460403442383,-25.582460403442383,-2366.653076171875,3.4410500526428223,6.95358419418335,51.217594146728516,124.29602813720703,4.108053684234619,7.216673374176025,-51.064449310302734,0.10047119110822678,-0.8673746585845947,0.022570913657546043
0.8433241844177246,0.8433241844177246,1.5289502143859863,0.8433241844177246,1.0457457304000854,-1.0457457304000854,-1373.7825927734375,0.642737627029419,0.9170872569084167,4.913212776184082,5.878105640411377,1.4620113372802734,2.5885472297668457,-1.8938156366348267,0.1976759135723114,-0.8765901923179626,0.031381599605083466
0.8162615299224854,0.8162615299224854,1.5682178735733032,0.8162615299224854,0.6555314660072327,-0.6555314660072327,-947.8447875976562,0.29217416048049927,0.35287240147590637,9.099922180175781,10.9080228805542,1.1756442785263062,1.9216785430908203,-1.152512788772583,0.15855006873607635,-0.8720035552978516,0.028438175097107887
0.60941082239151,0.60941082239151,1.0712673664093018,0.60941082239151,1.1898558139801025,-1.1898558139801025,-1224.0753173828125,0.8023589253425598,1.1752187013626099,5.253208637237549,7.774250507354736,1.4575120210647583,2.2551510334014893,-2.2612359523773193,0.11847568303346634,-0.8806949257850647,0.03241598978638649
0.6273522973060608,0.6273522973060608,1.0654836893081665,0.6273522973060608,19.705530166625977,-19.705530166625977,-2446.613525390625,3.752779483795166,7.436080455780029,57.899658203125,140.52699279785156,4.347409248352051,7.671952724456787,-39.283206939697266,0.12785343825817108,-0.851681113243103,0.03157602623105049
