train_loss↓_step,train_loss↓,eval_loss↓,train_loss↓_epoch,test_loss↓,test_elbo↑,test_marginal_log_likelihood↑,test_mean_fit_mae↓,test_mean_fit_rmse↓,test_variance_fit_mae↓,test_variance_fit_rmse↓,test_sample_fit_mae↓,test_sample_fit_rmse↓,test_expected_log_likelihood↑,test_kl_divergence↓,noise_expected_log_likelihood↓,noise_kl_divergence↓
0.7529342174530029,0.7529342174530029,1.7969286441802979,0.7529342174530029,0.6396326422691345,-0.6396326422691345,-947.564697265625,0.12516425549983978,0.16437563300132751,5.5442986488342285,6.341554641723633,1.1337093114852905,1.7936774492263794,-1.0746721029281616,0.2045932412147522,-0.8562442064285278,0.03360772877931595
0.7097288966178894,0.7097288966178894,1.138451337814331,0.7097288966178894,0.616416871547699,-0.616416871547699,-929.8587036132812,0.12592929601669312,0.15925784409046173,5.221482753753662,5.830620288848877,1.1546800136566162,2.284209966659546,-1.055858850479126,0.17697499692440033,-0.8742265105247498,0.026714390143752098
0.7529069781303406,0.7529069781303406,1.139668345451355,0.7529069781303406,0.6409910917282104,-0.6409910917282104,-962.6978759765625,0.1716378927230835,0.24487853050231934,6.0685343742370605,7.67445707321167,1.2151654958724976,1.9143667221069336,-1.0851194858551025,0.19686298072338104,-0.8860237002372742,0.031087961047887802
0.6765454411506653,0.6765454411506653,1.561282992362976,0.6765454411506653,0.6006666421890259,-0.6006666421890259,-929.047119140625,0.2135208696126938,0.2814934253692627,4.905750751495361,5.673952102661133,1.1727365255355835,1.8528369665145874,-1.0475151538848877,0.15381793677806854,-0.867339015007019,0.028174864128232002
0.7155272364616394,0.7155272364616394,1.4560900926589966,0.7155272364616394,0.6165513396263123,-0.6165513396263123,-929.1181640625,0.13486748933792114,0.20524001121520996,5.447867393493652,6.515747547149658,1.0839041471481323,2.1139962673187256,-1.0548311471939087,0.17827163636684418,-0.8823703527450562,0.03399726003408432
0.7301900386810303,0.7301900386810303,1.2014110088348389,0.7301900386810303,0.6441843509674072,-0.6441843509674072,-971.2470703125,0.22385260462760925,0.3285190165042877,5.171584606170654,5.902004241943359,1.0672428607940674,1.6501456499099731,-1.0923739671707153,0.19599482417106628,-0.8889570832252502,0.03869784623384476
0.7031633257865906,0.7031633257865906,1.390875220298767,0.7031633257865906,0.6448022723197937,-0.6448022723197937,-992.4692993164062,0.2769283056259155,0.362995445728302,5.607227802276611,6.981328010559082,1.1987413167953491,2.127216339111328,-1.1030267477035522,0.18657787144184113,-0.8736391067504883,0.02712542936205864
0.7235590815544128,0.7235590815544128,1.441834568977356,0.7235590815544128,0.6973391771316528,-0.6973391771316528,-1059.3651123046875,0.33272090554237366,0.6599627137184143,4.953841209411621,5.761080265045166,1.2394241094589233,1.864251971244812,-1.2169359922409058,0.17774246633052826,-0.8542510271072388,0.03653985634446144
1.3300411701202393,1.3300411701202393,3.1182069778442383,1.3300411701202393,2.6120212078094482,-2.6120212078094482,-2412.602783203125,2.3668124675750732,3.7111806869506836,12.400038719177246,32.49299621582031,2.845130443572998,4.352847099304199,-4.7613654136657715,0.4626762270927429,-0.9604800343513489,0.24050267040729523
,,,,,,,,,,,,,,,,
0.7538290828466415,0.7538290828466415,1.4700517892837524,0.7538290828466415,0.7390608638525009,-0.7390608638525009,-1045.679052734375,0.3201574094593525,0.48840870931744573,5.710781073570251,7.5911606550216675,1.239372009038925,2.087052768468857,-1.2790410399436951,0.19908068627119063,-0.8727300196886063,0.04275123821571469
0.13729877058605755,0.13729877058605755,0.42987686206984416,0.13729877058605755,0.44145752051177367,0.44145752051177367,323.92284824565564,0.4858928269164619,0.7687075028323218,1.6065280440056753,5.89341177570672,0.38138855301237545,0.5950191640843006,0.8206671914811933,0.06339711692045806,0.025109961414190893,0.04669377376564064
