train_loss↓_step,train_llk,train_ellk,train_kl,train_loss,train_loss↓,train_loss↓_epoch,eval_loss↓,val_llk,val_ellk,val_kl,test_loss↓,test_elbo↑,test_expected_log_likelihood↑,test_mean_fit_mae↓,test_mean_fit_rmse↓,test_variance_fit_mae↓,test_variance_fit_rmse↓,test_sample_fit_mae↓,test_sample_fit_rmse↓,test_ood_sample_fit_mae↓,test_ood_sample_fit_rmse↓,test_ood_sample_mean_mse↑
-3719.111572265625,41168.9140625,3742.628662109375,23.517087936401367,-3719.111572265625,-3719.111572265625,-4248.95751953125,-4237.65966796875,543730.75,4261.55810546875,23.898414611816406,-4286.216796875,4286.216796875,4312.056640625,0.04981161653995514,0.06781116127967834,0.004634561017155647,0.009312552399933338,0.07207898795604706,0.09688251465559006,0.0,0.0,0.0
-2966.663330078125,32897.91015625,2990.71923828125,24.055681228637695,-2966.663330078125,-2966.663330078125,-4245.7705078125,-4229.39453125,542629.75,4252.8740234375,23.479652404785156,-4298.13330078125,4298.13330078125,4324.0849609375,0.04967068135738373,0.06800278276205063,0.0047163767740130424,0.00939989648759365,0.07251204550266266,0.097660131752491,0.0,0.0,0.0
-1705.671875,19008.466796875,1728.04248046875,22.370361328125,-1705.671875,-1705.671875,-4217.2548828125,-4245.5283203125,544800.9375,4269.45849609375,23.930503845214844,-4313.8779296875,4313.8779296875,4340.22705078125,0.0492582768201828,0.06786075234413147,0.00467345118522644,0.009660139679908752,0.07138510048389435,0.09658415615558624,0.0,0.0,0.0
-1919.4365234375,21372.71484375,1942.97412109375,23.537790298461914,-1919.4365234375,-1919.4365234375,-4234.93603515625,-4146.5029296875,532022.4375,4169.1875,22.684791564941406,-4175.783203125,4175.783203125,4200.47998046875,0.051542021334171295,0.06938791275024414,0.004692888353019953,0.009365295991301537,0.07309651374816895,0.0976308137178421,0.0,0.0,0.0
-3600.020751953125,39850.84375,3622.80419921875,22.783554077148438,-3600.020751953125,-3600.020751953125,-4249.4990234375,-4244.74853515625,544620.0625,4268.8681640625,24.119842529296875,-4315.57177734375,4315.57177734375,4341.7021484375,0.049403704702854156,0.0676199272274971,0.004564473871141672,0.00938275083899498,0.07111664116382599,0.09589645266532898,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
-2782.180810546875,30859.769921875,2805.433740234375,23.252894973754884,-2782.180810546875,-2782.180810546875,-4239.28359375,-4220.766796875,541560.7875,4244.3892578125,23.622640991210936,-4277.9166015625,4277.9166015625,4303.71015625,0.04993726015090942,0.06813650727272033,0.004656350240111351,0.009424127079546452,0.0720378577709198,0.09693081378936767,0.0,0.0,0.0
933.2650233560378,10268.026549999364,933.4570190778264,0.6698088442751291,933.2650233560378,933.2650233560378,13.639879664697116,42.02138050390088,5401.140489480844,42.57272752256715,0.5740312008886,58.352310643090505,58.352310643090505,58.98758495625406,0.0009230125683041057,0.0007128540616568731,5.946994661816143e-05,0.00013593295081875973,0.0008096342211424311,0.000744028199651021,0.0,0.0,0.0
